# ID	Field	StarID	I	V	P_1	dP_1	A_1
 10138	 126.8	100619	15.180	16.148	0.5119519	0.0000001	0.679
 10139	 215.6	100756	15.090	16.562	0.5646660	0.0000006	0.438
 10140	 104.3	89087	16.345	17.688	0.2818262	0.0000001	0.258
 10141	 223.3	128138	16.993	19.251	0.5004215	0.0000002	0.712
 10142	 215.6	220438	16.170	17.601	0.5082771	0.0000001	0.704
 10143	 215.7	172702	16.162	17.592	0.3299138	0.0000005	0.244
 10144	 158.6	117654	16.077	17.086	0.5319782	0.0000017	0.647
 10145	 151.8	15501	16.092	17.607	0.3222915	0.0000010	0.264
 10146	 215.7	107673	15.524	16.945	0.4547678	0.0000001	0.864
 10147	 232.5	107849	17.347	20.112	0.6147066	0.0000008	0.288
 10148	 215.6	39468	16.563	18.402	0.5007957	0.0000009	0.439
 10149	 174.8	107367	16.177	18.042	0.4690570	0.0000002	0.812
 10150	 183.5	19987	16.368	17.869	0.3264325	0.0000003	0.255
 10151	 135.7	21823	15.713	16.866	0.6078072	0.0000006	0.735
 10152	 104.1	89264	16.056	17.481	0.5502622	0.0000001	0.566
 10153	 215.6	101031	16.202	17.644	0.3463503	0.0000003	0.292
 10154	 232.8	93425	17.362	19.393	0.2352801	0.0000002	0.177
 10155	 183.7	69075	16.540	18.350	0.4994874	0.0000002	0.687
 10156	 232.6	77971	15.616	17.666	0.6059362	0.0000001	0.634
 10157	 166.8	66099	16.424	18.084	0.3308142	0.0000004	0.264
 10158	 104.1	204667	16.036	17.482	0.6122500	0.0000004	0.249
 10159	 166.5	179345	15.812	17.602	0.6152355	0.0000006	0.704
 10160	 174.7	12176	15.956	17.556	0.5341416	0.0000005	0.738
 10161	 232.5	73695	17.327	19.943	0.4613849	0.0000005	0.605
 10162	 206.7	205871	15.875	17.122	0.3271432	0.0000001	0.233
 10163	 166.7	185631	16.211	17.584	0.4583953	0.0000018	0.699
 10164	 215.7	243328	16.292	17.847	0.3541309	0.0000005	0.249
 10165	 215.6	108929	15.736	17.300	0.6272892	0.0000004	0.226
 10166	 215.6	46972	16.613	18.510	0.6185428	0.0000013	0.236
 10167	 188.1	126975	16.413	18.107	0.5988342	0.0000003	0.367
 10168	 232.7	97545	16.834	18.877	0.4425240	0.0000001	0.740
 10169	 232.6	78127	16.874	19.045	0.3164482	0.0000002	0.266
 10170	 188.2	151114	16.115	17.584	0.5118187	0.0000001	0.657
 10171	 215.6	170033	15.956	17.237	0.5534073	0.0000001	0.787
 10172	 174.6	12893	16.075	17.691	0.5210308	0.0000002	0.694
 10173	 215.6	109206	16.110	17.506	0.5630185	0.0000013	0.484
 10174	 158.8	23848	15.846	17.114	0.4519125	0.0000001	0.843
 10175	 215.7	180982	16.534	18.066	0.4881591	0.0000004	0.611
 10176	 104.3	158033	16.368	17.814	0.5777561	0.0000001	0.584
 10177	 174.5	106041	16.837	18.811	0.3260522	0.0000006	0.261
 10178	 183.8	104585	15.940	18.097	0.4488707	0.0000001	0.468
 10179	 188.2	33826	16.236	17.638	0.3182802	0.0000002	0.210
 10180	 174.6	13051	16.512	18.012	0.3041711	0.0000003	0.250
 10181	 223.3	134351	16.600	18.804	0.5326055	0.0000001	0.746
 10182	 206.7	61309	15.390	16.718	0.6130047	0.0000005	0.158
 10183	 188.1	78955	16.253	18.035	0.5525786	0.0000003	0.285
 10184	 188.3	233648	16.022	17.407	0.3111465	0.0000001	0.280
 10185	 104.2	96696	16.264	17.840	0.5358253	0.0000001	0.570
 10186	 232.8	100213	16.736	18.924	0.3847213	0.0000003	0.211
 10187	 183.8	104703	16.707	18.604	0.3527218	0.0000002	0.235
 10188	 158.7	73762	15.907	17.072	0.6002528	0.0000037	0.398
 10189	 206.2	215098	16.090	17.549	0.6070056	0.0000001	0.259
 10190	 232.8	157623	16.105	17.827	0.4485649	0.0000000	0.778
 10191	 232.7	45533	16.617	18.756	0.3284332	0.0000001	0.284
 10192	 223.2	193903	17.170	19.430	0.2455136	0.0000001	0.233
 10193	 206.3	146585	15.995	17.202	0.2746373	0.0000000	0.300
 10194	 188.1	0	16.962	17.922	0.2321666	0.0000002	0.338
 10196	 223.3	189877	17.205	19.762	0.5370966	0.0000002	0.642
 10197	 232.7	196819	16.998	19.257	0.3173818	0.0000002	0.240
 10198	 215.7	181050	15.515	16.980	0.5648106	0.0000003	0.459
 10199	 215.5	146466	16.605	-99.99	0.3121819	0.0000005	0.243
 10200	 232.8	215418	16.695	18.502	0.2453732	0.0000003	0.249
 10201	 174.6	175719	16.143	17.909	0.5984432	0.0000008	0.262
 10202	 215.5	146480	16.018	17.914	0.5385284	0.0000001	0.518
 10203	 126.8	140264	15.474	16.479	0.5569492	0.0000010	0.528
 10204	 183.5	75620	16.121	17.658	0.5265404	0.0000002	0.465
 10205	 143.2	111194	15.851	17.074	0.6032541	0.0000016	0.355
 10206	 215.8	175094	16.012	17.419	0.4625164	0.0000000	0.754
 10207	 232.8	215444	16.743	18.742	0.3343621	0.0000002	0.249
 10208	 135.5	27820	15.579	16.795	0.5854588	0.0000007	0.728
 10209	 206.4	139260	16.100	17.602	0.5695451	0.0000001	0.519
 10210	 215.6	109330	16.104	17.660	0.5681338	0.0000002	0.466
 10211	 104.3	96916	16.051	17.545	0.6050078	0.0000004	0.251
 10212	 232.6	171099	16.675	18.929	0.2699711	0.0000002	0.179
 10213	 232.7	45607	17.002	18.868	0.2959795	0.0000001	0.264
 10214	 188.2	224672	16.038	17.534	0.6913931	0.0000013	0.091
 10215	 232.6	35892	16.960	19.357	0.4588564	0.0000002	0.712
 10216	 206.4	69342	16.570	18.344	0.6954146	0.0000001	0.696
 10217	 174.7	69105	16.178	17.726	0.5612008	0.0000004	0.537
 10218	 215.5	93733	16.447	18.201	0.4641553	0.0000002	0.788
 10219	 215.8	110546	16.248	17.668	0.2938350	0.0000000	0.278
 10220	 188.4	38474	15.910	17.173	0.4409879	0.0000001	0.535
 10222	 188.1	133914	16.312	17.921	0.4711239	0.0000004	0.503
 10223	 223.2	22137	16.667	18.636	0.5804013	0.0000005	0.430
 10224	 143.4	138922	17.528	19.457	0.3720595	0.0000031	0.176
 10225	 223.1	184372	16.140	18.197	0.7871440	0.0000004	0.314
 10226	 183.7	18881	16.761	18.487	0.5923590	0.0000006	0.517
 10227	 151.6	156248	15.648	16.922	0.5577504	0.0000007	0.643
 10228	 206.4	139296	15.886	17.274	0.5843737	0.0000001	0.434
 10229	 215.5	40761	16.166	18.010	0.2952718	0.0000003	0.191
 10230	 188.2	33934	16.205	17.640	0.3107800	0.0000001	0.241
 10231	 143.2	111312	16.186	17.227	0.2543258	0.0000005	0.264
 10232	 174.8	164193	15.366	17.699	0.5430882	0.0000006	0.160
 10233	 206.1	190820	14.780	15.903	0.6917281	0.0000019	0.192
 10234	 232.7	97741	16.841	19.431	0.5987942	0.0000004	0.319
 10235	 232.6	78690	17.179	19.513	0.3322693	0.0000003	0.277
 10236	 232.7	45659	16.533	18.726	0.5212996	0.0000002	0.682
 10237	 151.6	117151	16.036	17.047	0.4999830	0.0000005	0.814
 10238	 223.1	184401	16.684	18.883	0.6630858	0.0000002	0.492
 10239	 232.7	45665	16.972	19.106	0.4181778	0.0000004	0.521
 10240	 223.2	78746	15.824	17.930	0.3205823	0.0000003	0.120
 10241	 188.1	28330	16.404	17.877	0.3180354	0.0000001	0.248
 10242	 183.8	156199	16.612	18.292	0.3260410	0.0000001	0.257
 10243	 143.3	114080	16.342	17.945	0.3712908	0.0000024	0.177
 10244	 104.1	38099	16.052	17.251	0.3134622	0.0000001	0.255
 10245	 223.4	22194	17.179	19.625	0.6220047	0.0000007	0.274
 10246	 215.6	46929	15.810	17.437	0.5179066	0.0000001	0.696
 10247	 232.3	409	17.826	-99.99	0.4231858	0.0000003	0.758
 10248	 188.3	38513	15.341	16.734	0.6930045	0.0000008	0.435
 10249	 174.5	63960	16.327	18.291	0.5870782	0.0000004	0.557
 10250	 215.6	228703	16.039	17.711	0.5595921	0.0000002	0.515
 10251	 232.3	46412	17.380	-99.99	0.4967085	0.0000024	0.287
 10252	 135.5	72219	15.708	16.801	0.5099119	0.0000018	0.817
 10253	 104.3	216727	15.984	17.233	0.2965806	0.0000000	0.294
 10254	 166.5	20524	15.974	17.635	0.5434887	0.0000024	0.380
 10255	 215.8	110632	15.915	17.384	0.5470513	0.0000000	0.641
 10256	 215.6	236214	16.125	17.801	0.6348096	0.0000009	0.408
 10257	 215.8	242354	15.860	17.131	0.3119796	0.0000000	0.245
 10258	 223.1	82020	16.715	18.730	0.6055618	0.0000004	0.268
 10259	 151.7	21100	15.963	17.329	0.5985378	0.0000035	0.317
 10260	 151.7	148884	16.540	18.130	0.4434200	0.0000044	0.787
 10261	 215.8	183128	16.563	18.099	0.4353487	0.0000001	0.797
 10262	 223.2	28559	15.666	17.468	0.3162227	0.0000002	0.223
 10263	 151.7	64721	15.797	17.397	0.5334996	0.0000035	0.499
 10264	 223.3	141070	16.612	18.513	0.2557159	0.0000002	0.123
 10265	 232.3	46461	17.365	20.121	0.5567733	0.0000003	0.565
 10266	 206.1	124711	15.830	17.010	0.5239588	0.0000004	0.564
 10267	 215.5	101218	16.018	17.842	0.7597827	0.0000004	0.365
 10268	 232.4	37524	16.145	18.737	0.4090401	0.0000015	0.096
 10269	 215.6	55129	16.198	17.815	0.4823659	0.0000001	0.809
 10270	 223.1	137293	16.399	18.375	0.7294594	0.0000004	0.291
 10271	 143.1	147578	15.201	16.137	0.3356507	0.0000023	0.287
 10272	 104.2	211164	16.091	17.482	0.6032720	0.0000004	0.288
 10273	 104.1	103361	16.970	18.262	0.2208521	0.0000002	0.135
 10274	 206.4	147749	16.006	17.491	0.6433284	0.0000001	0.233
 10275	 232.1	178009	16.333	18.073	0.2816282	0.0000001	0.288
 10276	 223.4	141613	16.964	18.751	0.4482578	0.0000001	0.808
 10277	 232.1	117246	16.975	18.882	0.4913996	0.0000001	0.826
 10278	 188.3	110352	16.139	17.680	0.5049499	0.0000001	0.799
 10279	 188.4	45872	15.901	17.308	0.5362271	0.0000012	0.392
 10280	 215.7	124486	16.514	18.072	0.5081290	0.0000003	0.584
 10281	 215.6	117969	16.066	17.786	0.5966747	0.0000004	0.329
 10282	 158.7	127345	16.021	17.544	0.5465100	0.0000017	0.262
 10283	 215.6	178815	16.187	17.927	0.4846992	0.0000001	0.771
 10284	 206.3	81793	15.973	17.223	0.5119411	0.0000000	0.631
 10285	 183.8	156277	16.519	18.066	0.2754946	0.0000001	0.299
 10287	 151.6	117329	16.034	17.365	0.6158788	0.0000016	0.412
 10288	 223.2	200151	15.895	17.865	0.2573042	0.0000003	0.139
 10289	 166.5	186066	16.367	17.996	0.3084995	0.0000003	0.256
 10290	 206.4	8792	15.844	17.026	0.3190679	0.0000001	0.241
 10291	 206.2	223306	15.686	17.034	0.5140388	0.0000000	0.701
 10292	 174.7	177263	15.855	17.218	0.2967416	0.0000004	0.300
 10293	 232.2	117304	16.379	18.513	0.5319472	0.0000004	0.445
 10294	 151.6	70245	16.109	17.422	0.5418414	0.0000007	0.638
 10295	 183.6	137951	16.082	17.354	0.4896909	0.0000001	0.626
 10296	 223.2	144344	16.452	18.372	0.3724188	0.0000003	0.255
 10297	 135.6	75533	15.393	16.515	0.4706791	0.0000004	0.790
 10298	 188.3	46204	15.660	17.061	0.4780262	0.0000002	0.366
 10299	 135.7	162450	15.024	16.069	0.4745978	0.0000005	0.639
 10300	 188.2	41317	15.921	17.304	0.6440830	0.0000003	0.698
 10301	 215.5	48421	16.275	18.015	0.5380571	0.0000003	0.797
 10302	 206.4	147564	15.898	17.288	0.5645324	0.0000000	0.574
 10303	 188.4	111298	15.834	17.350	0.4257641	0.0000001	0.592
 10304	 158.6	130051	16.249	17.542	0.4346327	0.0000026	0.217
 10305	 183.6	137802	15.571	17.045	0.7422966	0.0000002	0.544
 10306	 183.8	110256	15.907	17.559	0.4501739	0.0000011	0.266
 10307	 188.1	85637	15.914	17.507	0.5368446	0.0000002	0.580
 10308	 188.2	103035	16.276	17.566	0.3096586	0.0000002	0.244
 10309	 135.6	160587	15.630	16.639	0.3322701	0.0000008	0.233
 10310	 232.4	334	16.857	19.314	0.5805094	0.0000003	0.439
 10311	 215.8	183551	16.840	18.340	0.6457934	0.0000002	0.309
 10313	 232.3	146868	17.472	20.123	0.3118900	0.0000002	0.252
 10314	 158.5	33259	17.480	19.790	0.4523801	0.0000016	0.655
 10315	 166.6	195166	16.199	17.721	0.5200261	0.0000002	0.685
 10316	 158.8	86440	16.076	17.084	0.2423140	0.0000002	0.229
 10317	 215.5	48449	16.205	17.739	0.4972188	0.0000002	0.722
 10318	 215.8	242504	16.361	17.671	0.3648226	0.0000001	0.195
 10319	 215.6	236408	16.313	17.990	0.3314022	0.0000006	0.251
 10320	 223.3	141205	16.666	18.389	0.3233569	0.0000003	0.226
 10321	 215.5	101391	16.592	18.389	0.4791306	0.0000012	0.492
 10322	 104.4	181949	15.771	17.396	0.6073743	0.0000010	0.455
 10323	 223.2	86359	16.427	18.168	0.3155536	0.0000001	0.239
 10324	 143.3	75775	15.972	17.087	0.2851499	0.0000003	0.274
 10325	 188.2	167029	14.969	16.148	0.3345747	0.0000001	0.293
 10326	 183.5	82527	15.879	17.110	0.4978211	0.0000005	0.540
 10327	 188.3	110632	16.526	18.111	0.5519193	0.0000003	0.522
 10328	 151.7	113036	17.237	19.587	0.5205276	0.0000009	0.731
 10329	 151.8	155885	15.873	17.214	0.4456170	0.0000040	0.627
 10330	 166.8	184763	16.294	17.601	0.3911095	0.0000012	0.243
 10331	 183.5	89985	15.759	17.224	0.4435067	0.0000001	0.807
 10332	 188.4	45968	16.002	17.490	0.5288619	0.0000002	0.794
 10333	 143.2	116524	15.860	16.965	0.5536296	0.0000004	0.749
 10334	 104.2	45981	15.993	17.538	0.5796202	0.0000021	0.396
 10335	 232.2	7123	16.704	18.597	0.4688504	0.0000001	0.827
 10336	 188.2	167201	16.143	17.430	0.4802307	0.0000011	0.554
 10337	 104.3	223698	15.941	17.573	0.6019662	0.0000005	0.106
 10338	 104.3	223701	16.103	17.574	0.3378981	0.0000001	0.241
 10339	 183.6	145500	16.061	17.229	0.3067540	0.0000014	0.281
 10340	 232.1	124501	16.493	18.509	0.3390023	0.0000002	0.247
 10341	 223.1	191125	16.659	18.661	0.5453128	0.0000003	0.696
 10342	 188.3	110663	16.041	17.556	0.4975659	0.0000006	0.646
 10343	 143.4	143498	17.100	19.177	0.2900545	0.0000009	0.282
 10344	 183.6	199382	15.760	17.259	0.6203139	0.0000003	0.457
 10345	 135.6	75565	15.720	16.766	0.5185113	0.0000023	0.773
 10346	 158.7	37032	15.559	17.288	0.5926192	0.0000006	0.239
 10347	 232.4	81950	17.786	20.828	0.4954041	0.0000004	0.648
 10348	 104.4	48799	16.220	17.778	0.6093448	0.0000001	0.455
 10349	 223.1	197735	16.566	18.539	0.5838573	0.0000002	0.423
 10350	 232.2	7162	16.403	18.077	0.3003361	0.0000003	0.222
 10351	 223.1	197990	16.990	18.805	0.2344190	0.0000002	0.236
 10352	 183.6	199554	16.154	17.363	0.2985695	0.0000001	0.254
 10353	 232.1	185419	15.889	17.462	0.5152189	0.0000001	0.752
 10354	 174.6	189048	15.911	17.503	0.7873377	0.0000022	0.202
 10355	 166.5	27705	16.609	18.261	0.4051346	0.0000008	0.262
 10356	 158.7	175299	16.428	17.911	0.4942841	0.0000002	0.719
 10357	 151.5	77037	15.513	16.669	0.5390767	0.0000006	0.603
 10358	 174.7	184341	16.060	17.541	0.2598245	0.0000003	0.274
 10361	 206.3	18035	15.460	16.688	0.3136152	0.0000001	0.244
 10362	 126.5	74456	15.569	16.707	0.6809820	0.0000008	0.585
 10363	 126.8	149797	15.774	16.903	0.5080277	0.0000007	0.668
 10364	 135.5	83096	15.818	16.931	0.5973308	0.0000015	0.542
 10365	 143.1	109790	15.182	16.294	0.3065322	0.0000004	0.287
 10366	 104.2	166729	16.518	17.994	0.2958836	0.0000001	0.263
 10367	 188.2	175424	15.801	16.997	0.2528342	0.0000001	0.227
 10368	 104.3	112495	16.102	17.728	0.5025655	0.0000003	0.610
 10369	 223.3	34684	16.546	18.407	0.3216948	0.0000002	0.218
 10370	 188.4	188029	16.151	17.522	0.6773711	0.0000002	0.542
 10371	 206.2	159597	15.652	16.665	0.2893440	0.0000000	0.260
 10372	 223.1	88822	16.570	18.709	0.3778519	0.0000004	0.272
 10373	 174.8	119654	16.118	17.701	0.5572957	0.0000004	0.575
 10374	 215.3	193642	16.084	17.808	0.5585676	0.0000001	0.551
 10375	 232.2	123770	16.596	18.742	0.5298995	0.0000002	0.619
 10376	 188.4	255627	16.076	17.263	0.5924917	0.0000004	0.376
 10377	 166.8	80201	15.671	17.165	0.6602221	0.0000003	0.715
 10378	 183.5	34778	15.429	16.626	0.2547140	0.0000001	0.189
 10379	 188.4	188047	16.044	17.365	0.3421798	0.0000002	0.249
 10380	 174.8	119664	15.851	17.217	0.2800154	0.0000001	0.285
 10381	 166.5	192624	15.815	17.425	0.6315656	0.0000024	0.450
 10382	 188.1	148325	16.114	17.495	0.4869215	0.0000002	0.677
 10383	-99	0	15.429	16.818	0.6953002	0.0000003	0.549
 10384	 174.6	134946	15.900	17.513	0.6513548	0.0000003	0.672
 10385	 215.3	193665	16.282	18.051	0.5810209	0.0000003	0.474
 10386	 143.2	73751	14.394	15.211	0.5580501	0.0000032	0.481
 10387	 215.1	59948	15.963	17.512	0.6372809	0.0000002	0.235
 10388	 174.6	26081	15.960	17.516	0.5692614	0.0000003	0.588
 10389	 126.6	154823	15.602	16.472	0.3166382	0.0000008	0.242
 10390	 104.3	230744	15.909	17.457	0.2829397	0.0000003	0.221
 10391	 151.8	114146	15.583	17.094	0.8247022	0.0000026	0.312
 10392	 215.2	201362	16.435	17.687	0.2475954	0.0000001	0.232
 10393	 143.3	167360	16.627	18.075	0.4474142	0.0000007	0.869
 10394	 143.1	67676	15.879	17.068	0.5343977	0.0000054	0.519
 10395	 215.4	446	16.101	17.795	0.5263693	0.0000001	0.736
 10396	 215.2	134547	15.885	17.196	0.3221557	0.0000002	0.237
 10397	 183.7	131676	16.692	18.395	0.5944901	0.0000001	0.733
 10398	 215.3	504	16.056	17.487	0.3026471	0.0000003	0.254
 10399	 104.2	53403	15.843	17.303	0.5649353	0.0000001	0.645
 10400	 135.6	80947	15.556	16.741	0.5593228	0.0000016	0.705
 10401	 223.3	203087	16.956	18.734	0.2706307	0.0000001	0.258
 10402	 232.2	63918	16.545	18.530	0.5521743	0.0000003	0.575
 10403	 223.4	202203	16.273	17.819	0.3053557	0.0000001	0.305
 10405	 188.3	249839	16.867	18.406	0.2076607	0.0000001	0.213
 10406	 151.6	28831	15.981	17.355	0.4837001	0.0000004	0.816
 10407	 188.1	148352	16.057	17.364	0.4661101	0.0000000	0.756
 10408	 188.1	92792	15.922	17.239	0.3072239	0.0000003	0.146
 10409	 151.5	29344	15.020	16.274	0.6312321	0.0000010	0.646
 10410	 166.5	139011	15.947	17.635	0.6404326	0.0000024	0.381
 10411	 232.1	6965	16.386	18.289	0.7200926	0.0000003	0.393
 10412	 135.7	124891	14.962	16.041	0.6015347	0.0000015	0.594
 10413	 215.3	67631	16.138	17.703	0.3460560	0.0000001	0.270
 10414	 183.6	34359	16.159	17.940	0.6569725	0.0000004	0.209
 10415	 158.5	163989	16.171	17.682	0.4581800	0.0000017	0.707
 10416	 166.5	139171	16.490	17.927	0.3068442	0.0000004	0.272
 10417	 151.5	125070	15.721	17.031	0.5139846	0.0000006	0.727
 10418	 232.3	152957	17.737	20.634	0.5146749	0.0000001	0.793
 10419	 104.3	230778	16.379	17.893	0.4705229	0.0000003	0.247
 10420	 183.8	116419	16.324	18.190	0.6794393	0.0000008	0.130
 10421	 104.1	170173	16.709	18.132	0.2625313	0.0000002	0.167
 10422	 158.7	180009	17.328	19.062	0.4671905	0.0000003	0.647
 10423	 174.6	32868	16.291	17.884	0.4814759	0.0000010	0.758
 10424	 206.3	236929	15.987	17.175	0.4402335	0.0000006	0.621
 10425	 188.2	49159	16.532	17.811	0.3201595	0.0000001	0.249
 10426	 223.3	91910	16.761	18.733	0.3020046	0.0000002	0.246
 10427	 206.1	75178	16.530	17.583	0.3442351	0.0000001	0.218
 10428	 183.5	34841	15.737	17.109	0.5796968	0.0000002	0.661
 10429	 232.4	47954	17.195	20.205	0.8292129	0.0000013	0.281
 10430	 151.8	26208	15.953	17.414	0.6312722	0.0000010	0.602
 10431	 215.2	275	15.869	17.358	0.5381645	0.0000001	0.646
 10432	 135.8	159394	15.896	17.067	0.5724968	0.0000012	0.615
 10433	 183.5	144960	15.692	17.118	0.5777255	0.0000001	0.684
 10434	 183.7	81142	15.734	17.510	0.5021474	0.0000001	0.557
 10435	 143.1	32223	15.985	17.158	0.4657844	0.0000004	0.587
 10436	 126.6	76490	15.420	16.583	0.5942483	0.0000009	0.468
 10437	 183.5	201560	15.819	17.277	0.6617789	0.0000002	0.501
 10438	 188.4	53523	16.006	17.473	0.3326028	0.0000001	0.262
 10439	 166.8	192009	16.554	17.819	0.3198626	0.0000004	0.241
 10440	 215.3	75910	16.487	18.402	0.5697976	0.0000004	0.676
 10441	 188.2	175717	16.202	17.451	0.2830107	0.0000000	0.280
 10442	 151.8	161020	16.250	17.917	0.7808973	0.0000038	0.393
 10443	 215.1	7982	16.144	17.667	0.4956297	0.0000000	0.725
 10444	 183.7	87131	16.727	18.438	0.2827854	0.0000001	0.300
 10445	 189.6	62077	16.147	17.593	0.3037190	0.0000005	0.290
 10446	 151.8	31111	16.899	18.161	0.5343938	0.0000080	0.562
 10447	 105.6	125279	16.028	17.605	0.3118695	0.0000001	0.234
 10448	 174.8	27293	15.956	17.419	0.3765599	0.0000006	0.222
 10449	 232.3	108698	16.690	18.885	0.5191586	0.0000004	0.353
 10450	 151.8	120024	16.032	17.407	0.3336255	0.0000009	0.248
 10451	 206.4	17267	14.235	15.771	0.7666819	0.0000001	0.168
 10452	 215.4	72002	16.638	18.579	0.5204482	0.0000009	0.379
 10453	 174.7	30872	15.770	17.362	0.6922719	0.0000017	0.161
 10454	 232.1	70516	16.148	17.785	0.4710304	0.0000001	0.783
 10455	 206.2	17606	15.726	16.973	0.5179486	0.0000001	0.681
 10456	 232.1	132324	17.314	19.167	0.3183835	0.0000003	0.240
 10457	 223.3	99211	16.534	18.509	0.5566810	0.0000002	0.488
 10458	 183.6	206552	15.931	17.300	0.3241336	0.0000002	0.235
 10459	 215.1	130102	15.715	17.235	0.6809329	0.0000002	0.341
 10460	 215.1	67813	15.715	17.100	0.6361238	0.0000001	0.487
 10461	 183.5	151790	15.985	17.506	0.5477186	0.0000001	0.593
 10462	 144.5	75977	15.936	17.476	0.5013856	0.0000004	0.710
 10463	 223.4	100659	16.804	18.676	0.5467926	0.0000002	0.664
 10464	 215.2	8760	15.779	17.232	0.3484710	0.0000004	0.265
 10465	 232.2	71820	17.173	19.397	0.6279406	0.0000011	0.160
 10466	 215.3	137733	16.140	17.880	0.5801265	0.0000003	0.404
 10467	 223.2	214674	16.536	18.203	0.2844687	0.0000001	0.273
 10468	 206.2	96170	15.582	16.858	0.7720014	0.0000001	0.304
 10469	 215.3	137747	16.293	17.972	0.6159913	0.0000004	0.258
 10470	 183.5	152695	17.805	18.907	0.2332507	0.0000002	0.262
 10471	 166.5	146040	15.753	17.294	0.6567560	0.0000004	0.596
 10472	 232.3	11777	16.827	19.006	0.5417760	0.0000005	0.472
 10473	 151.6	128937	16.022	17.187	0.3163756	0.0000010	0.241
 10474	 174.7	137104	15.610	17.017	0.2890056	0.0000002	0.259
 10475	 206.4	232660	16.141	17.531	0.4904810	0.0000002	0.559
 10476	 183.8	30799	16.777	18.333	0.3206040	0.0000002	0.241
 10477	 166.8	143436	15.480	16.719	0.5498254	0.0000011	0.562
 10478	 223.1	204187	16.443	18.434	0.6229648	0.0000002	0.637
 10479	 183.5	97448	15.834	17.271	0.5342013	0.0000000	0.789
 10480	 189.6	185072	16.070	-99.99	0.4493163	0.0000010	0.667
 10481	 166.6	153699	16.147	17.425	0.4481060	0.0000008	0.717
 10482	 158.7	139155	15.256	16.744	0.5244826	0.0000005	0.645
 10483	 126.7	153825	15.373	16.343	0.5778855	0.0000016	0.523
 10484	 206.2	240242	15.552	16.758	0.6162163	0.0000001	0.524
 10485	 174.6	86671	15.689	17.267	0.6550404	0.0000003	0.633
 10486	 223.3	42392	16.718	18.670	0.3011324	0.0000002	0.276
 10487	 223.4	100734	17.014	19.173	0.5884319	0.0000003	0.650
 10488	 223.3	99152	16.430	18.758	0.5747229	0.0000002	0.525
 10489	-99	0	15.553	16.687	0.5446160	0.0000001	0.644
 10490	 183.6	206605	15.836	17.362	0.6609634	0.0000003	0.249
 10491	 206.1	216495	15.623	17.045	0.5140623	0.0000001	0.625
 10493	 158.1	135482	15.753	17.188	0.6508893	0.0000005	0.657
 10494	 223.4	43695	16.784	18.594	0.4524883	0.0000002	0.527
 10495	 223.2	159592	16.054	17.667	0.5310801	0.0000003	0.653
 10496	 189.5	7770	17.417	19.018	0.5407712	0.0000007	0.576
 10497	 232.3	109137	17.563	20.280	0.4462594	0.0000001	0.841
 10498	 232.1	13657	16.549	18.160	0.2846576	0.0000002	0.285
 10500	 223.3	42428	16.742	18.698	0.2610845	0.0000001	0.242
 10501	 105.7	69365	16.163	17.699	0.3903333	0.0000002	0.269
 10502	 189.8	60201	15.806	17.144	0.3417728	0.0000014	0.147
 10503	 183.7	87256	16.207	18.089	0.5988924	0.0000003	0.377
 10504	 215.4	136739	16.003	17.581	0.5373101	0.0000002	0.555
 10505	 215.3	201207	15.946	17.503	0.3584395	0.0000008	0.244
 10506	 135.1	122586	16.325	17.271	0.3104586	0.0000011	0.327
 10507	 232.3	12172	17.547	20.356	0.5352983	0.0000002	0.662
 10508	 158.1	44837	15.043	16.255	0.3542304	0.0000003	0.220
 10509	 223.3	99362	16.373	18.469	0.5753494	0.0000002	0.519
 10510	 215.1	191939	14.859	16.242	0.3749661	0.0000001	0.249
 10511	 223.3	99369	16.230	18.208	0.3734268	0.0000002	0.217
 10512	 189.6	69315	14.709	16.172	0.6430386	0.0000002	0.699
 10513	 144.5	119241	16.104	17.796	0.5420184	0.0000017	0.501
 10514	 135.2	82708	15.577	16.643	0.7283982	0.0000014	0.442
 10515	 151.6	172493	15.254	16.566	0.4859396	0.0000004	0.785
 10516	 189.5	132627	15.827	17.230	0.5169305	0.0000002	0.623
